BookAbbrev	Chapter:Verse	Annotation	Source
Gn	37:35	Into hel mourning.] Protestants denying more places for soules after this life, then Heauen for the iust, & Hel for the wicked, translate the Hebrew word Sheol, graue, for hel. Because if they should grant that Iacob or other holy fathers of the old Testament descended into hel, they must confesse some other hel, then where the damned are tormented, whither no Christian wil say that those fathers went. As for the sense, it can not be that Iacob ment the graue: for when he said he would goe to his sonne, he supposed him to be deuoured by a wild beast, and not buried in a graue. And therfore must necessarily meane, that he would goe where he thought the soule of his sonne to be. Which was neither in heauen, for then he would rather haue ascended thither ioyful, then descended to any place mourning; neither did he meane the hel of the damned, for that had been desperation; but to a low place, where the iust soules then remained in rest, which was called Limbus Patrum, or Abrahams bosome. That is, faith S. Augustin, secreta cuiusdam quietis habitatio: The habitation of certaine secret rest.	scan-pdf
Gn	38:8	Raise seed to thy brother.] By this it appeareth, that in the law of nature, when a maried man died without issue, his brother might lawfully marie the widow; whose first sonne should be counted and called the sonne and heyre of his vncle dead before. The same was established by the law of Moyses (Deut.25) Which being now abrogated, it remaineth in the Churches power to constitute a law in this behalf, and consequently to dispence in the same, so farre as is agreeable with the law of nature.	scan-pdf
Gn	47:22	Sauing the Land of the Priests.] Let them heare which now liue (faith S. Chrysostom ho. 65. in Gen.) what great care men had in times past of the Priests of idols; & let them learne at least to yeald like honour to true Priests, to whom the ministerie of al diuine offices is committed. For if the AEgyptians in their errours had so great care of Idols, thinking them to be more honoured if their Ministers were respected, how great condemnation doe they deserue, that now diminish that which pertaineth to the prouision of Priests? Doe yee not know that the honour pertaineth to God himself? And he that so bestoweth, shal not only receiue like retribution, but manifold greater; our merciful God alwayes of the aboundance of his mercie exceeding the things which are done by vs. Let vs not therfore be worse then infidels.	scan-pdf
Gn	47:30	I wil sleepe with my fathers.] Albeit neither the lack of burial, nor anie crueltie nor contumelie vsed against dead bodies, can annoy the iust, yet it is both a lawful natural desire, and a spiritual comfort and profit, to be buried in special places, where their owne freinds, or holie persons are buried, or where God is more specially serued, Sacrifice and other prayers offered. And so both Iacob and Ioseph desired to rest in the land of Chanaan, where their parents were buried, and where Christ should be borne and redeeme mankind. But worldlie pomp and honour of funerals are rather the comfort of the liuing, then the reliefe of the departed, as S Augustin teacheth.	scan-pdf
Gn	50:20	You thought euil.] This plaine distinction sheweth, that sinne is wholly of the sinner; and that God hath no part therin, but turneth it to good. For those things which Iosephs brethren did against him, were occasions of his aduancement in AEgypt, through the omnipotent wisdome of God. Whose propertie is, out of euerie euil to draw good. S. Chrisost. ho. 67. in Gen. S. Aug. Enchirid. c. 11.	scan-pdf
Gn	50:25	Carie my bones with you.] For the same reasons Ioseph would be finally buried in Chanaan, for which Iacob desired to be there buried (chap. 47.) but Ioseph would not presently be caried thither, lest it might haue giuen offence to the AEgyptians, or at least haue diminished their fauour towards his brethren: & withal he would confirme his brethren in their hope of returning, seeing he was content, that his bodie should expect in AEgypt, til the whole Nation should returne into Chanaan.	scan-pdf
Gn	24:14	Obseruation of speaches called ominous, which are interpreted to signifie good or euil luck, are sometimes superstitious & suggested by euil spirits, who now & then telling or insinuating some truth, get credit, & so allure men to attend to such vaine, vncertaine, and vnlawful signes, as S. Augustine testifieth li. 2. de Gen. ad lit. c. 17. & li 12. c. 12. Neuertheles such signes are sometimes lawfully obserued, & desired from God, as the same Doctour disputeth (li. quest. super Gen. q. 53) & S. Chrisostome teacheth more clerly (ho. 47. in Gen.) likewise S. Theodoret q. 73. in Gen. But whosoeuer wil not erre in particular cases, must follow either expresse Scripture, or the iudgement of the Church, which is alwayes directed by the spirit of truth. And touching this prayer of Abrahams seruant, & his desire of this determinate signe to know the maid, whom God had prouided to be Isaacs wife, the fathers generally hold that it was religious, deuout, and discrete. For he being careful of his Masters busines, and not trusting his owne iudgement, but relying vpon that Abraham had said, Our Lord shal send his Angel before thee, commended so weightie a cause to God by prayer, the Angel suggesting both to him to desire, & to the maid to performe (as the euent sheweth) such qualities and vertues in her, as were most agreable to the great charitie and hospitalitie dayly practized in Abrahams house, most conuenient and necessarie (as he discretely considered) for that familie, and good of manie. The like obseruations were approued in Gedeon, and Ionathas. And to pray for such signes in some case, or for manifest miracles is also approued by the Apostles example praying God To shew by lot which of the two he had chosen to the Apostleship, in place of Iudas. And that he would extend his hand to cures, and signes, and wonders, to be done by the name of his holy sonne IESVS.	scan-pdf
Ex	2:2	Iofephus writeth that Amram Moyfes father, being folicitous, when his wife was great, how to saue the infant if it were a man-child, God reuealed to him, that she had conceiued a sonne, who should not only be saued from Pharaos furie, but also be the deliuerer of the whole Hebrew nation from thraldome and seruitude of the AEgyptians. Wherupon they assuredly trusted that God would protect and prosper him, yet so, if they did their owne endeuour, which S. Augustin teacheth to be alwayes necessarie.	scan-pdf
Ex	2:3	When she could not conceale him.] These godlie and prudent parents, considering that when the Ægyptians should perceiue such an infant to be borne, and not drowned according to the Kings Edict, they would destroy both the child and whole familie; to auoid the greater danger, chose the lesse: To bring him to the water side, not omitting their owne industrie, as wel by closing him in a basket, that would draw no water, as by setting his sister to watch what became of him.	scan-pdf
Ex	2:11	He strucke the AEgyptian.] Moyfes not of carnal loue towards his brethren, nor of priuate passion, but by diuine inspiration killed the AEgyptian, as S. Augustin proueth (li. qq. in Exod. q. 2.) by the testimonie of S. Steuen faying: Moyses thought his brethren had vnderstood, that God by his hand would saue them. (Act. 7.) Wherby appeareth that Moyfes himselfe knew it was Gods pleasure he should kil that AEgyptian inuading an Hebrew. Yet others may not imitate such particular examples.	scan-pdf
Ex	2:23	Oppression of innocents crieth to heauen for reuenge.	scan-pdf
Ex	3:2	Our Lord appeared.] S. Steuen reciting this vision faith, an Angel appeared to Moyses: and so it is in the Hebrew text, in the Chaldee Paraphrasis, and in the Septuagint Interpreters. Neither is the Latin Edition (reading Lord) contrarie to the other which read Angel, for holy Scripture sometimes attributes the same apparitions and other workes to God, as the author and principal Agent, and sometimes to Angels, the next and immediate ministers of God. For so S Steuen and also S. Paul faith plainly (Gal.3.) that the Law was delivered by Angels. And in his Epistle to the Hebrewes, proueth the excellencie of Christs Law aboue the old law, by the difference of the persons by whom both were giuen: affirming that the former was spoken by Angels, the other declared by our Lord Iesus Christ. S. Cyril, S. Dionyse, S. Iustinus Martyr, S. Augustin, S. Gregorie, and other Fathers al teach that Angels appeared in Gods place to the ancient fathers.	scan-pdf
Ex	3:14	I am who I am.] Al other things, besides God, once were not; and being are limited in nature; neither could persist vnles God conferued them. Only God eternally is without beginning, ending, limitation, dependance, or mutation; consisting only of himselfe, & al other things are of him. Therefore this name, QVI EST, HE WHICH IS, is most proper name of God, not determining anie manner, but indeterminately signifying al manners of being, for so it importeth the very infinit immensitie of Gods substance. S. Damascen. li. 1. c. 12. Orthodoxae fidei. S. Tho. p. 1. q. 13. a. 11.	scan-pdf
Ex	4:1	They wil not belieue me.] Moyfes wisely considering that the children of Israel, much lesse Pharao, would hardly belieue his bare word, affirming that he was sent to them by God, proposed this difficultie before he tooke the Embacie vpon him. For without good proofe both the Israelites and AEgyptians might haue reiected him, as seeming to come of his owne priuate spirit. Therfore God gaue him power of working miracles to proue his extraordinarie mission true and lawful. Which sufficed to make euen Pharao himselfe to know, that he was sent from God Almightie, though it mollified not his stubborne hart. For this cause our Sauiour himselfe confirming his doctrine by miracles, sayd to the Iewes: If you wil not belieue me, belieue by workes. And conformably sending his Apostles to preach the Ghospel, gaue them power to worke miracles in his name.	scan-pdf
Ex	5:4	Worldie men thinke Gods people increase most by rest, but indeed they multiply more when they are oppressed. S. Cyprian de exhort. Mart. c. 10.	scan-pdf
Gn	25:6	S. Augustin sheweth that both Agar and Cetura, being Abrahams lawful wiues (for so they are called in holie Scripture) are also called concubines, because they had not like priuiledges to Sara, whose sonne was sole heyre to his father, and the children of the others had only guifts (or moueable goods) not attayning to the promised Kingdom. And al this for mysterie sake. For Ismael signified the carnal people before Christ, the children of Cetura prefigured Heretikes, who suppose themselues to pertaine to the new Testament, but are separated no lesse then the Iewes from Christs Kingdom. And albeit there was also an other particular reason why Agar was called concubine, because she was a second wife the first then liuing, yet this learned father faith, he did not see why Cetura, being maried after the death of Sara, should be called concubine, but only for this Mysterie.	scan-pdf
Gn	25:21	Notwithstanding Gods assured promise, that Isaac should haue issue (Gen. 21. v. 12.) yet he prayeth instantly for the same. And Moyses here attributeth Rebeccas conceiuing to Isaacs prayer. Wherby we see that Gods foreseeing, predestinating, and promising, exclude not, but indeed include secondarie causes, and ordinarie meanes, by which his eternal wil and pleasure is fulfilled.	scan-pdf
Gn	25:23	As before (c. 17, v. 21, and c. 21, v. 12.) the couenant and great promises made to Abrahams seed, are declared to pertaine only to Isaac, and not to Ismael, nor to the other brothers; so the same belong not to Efau the elder, but only to Iacob the yonger sonne of Isaac, the Holie Ghost saying, The elder shall serue the yonger. And withal signifieth (faith S. Augustin) that the elder people of the Iewes shal serue the yonger Christian people. For although it may be vnderstood literally to be fulfilled, in that the Idumeans comming of Efau were subdued by King Dauid comming of Iacob; yet it is more conueniently belieued, that this prophecie tended to a greater thing. And what is this, but that which is euidently fulfilled in the Iewes and Christians? An other great document of grace S. Paul gathereth vpon this Mysterie: that the twinnes being not yet borne, nor hauing done any thing good or euil, without anie good merits the yonger is elected, the elder reprobate. For doubtles (faith S. Augustin) touching original sinne they were both equal, and concerning proper sinne, neither of them had anie at al. By which example he sheweth Gods mere mercie in the elect, and iustice in the reprobate.	scan-pdf
Gn	25:31	Iacob instructed by his mother, that God had chosen him in place of his brother Efau (for to her God had reuealed that the elder should serue the yonger) did lawfully vse this oportunitie to get Efaus grant of the right pertaining to the first-borne, but Efau in felling it sinned, shewing himselfe an intemperate prophane man.	scan-pdf
Gn	26:5	These were not the same ceremonies and lawes which were afterwards prescribed by God, and deliuered by Moyses, but other obseruances by which Abraham and other holie Patriarchs before him, serued God with certaine external worship, differing from the rites of the Gentiles, especially from Enos time (Gen. 4.) and so forward.	scan-pdf
Gn	26:12	For this increase of wealth the King and people at first enuied Isaac, but afterwards perceiuing that God Almightie, whom he serued, so blessed him, the rest of the land remaining barren, they sought to make league with him (v. 28.) Euen so the Kings and nations of the world, first enuying and persecuting Christs Church, at length seeing it stil prosperous, became with al humilitie children of the same Church, and seruants of Christ, being ouercome not by force of armes but by patience, & peaceable endeuaours of those whom they most hated. Wherof excellently faith S. Leo (Ser. 1. in Natali Apost.) Although Rome renowmed by manie victories, dilated her Empyre by land and by sea, yet was it lesse that martial trauel subdued, then that which Christian peace hath obtained. The Bishops of Rome hauing larger Iurisdiction spiritual, then euer the Roman Caesars had temporal Dominion.	scan-pdf
Gn	28:11	Iacob trauailing into a strange countrie went in such poore estate, the better to hide his departure from Efau, who otherwise might haue killed him by the way. It was also thus disposed by God, that Iacobs faith and confidence might, to his greater merit, be exercised; and that Gods prouidence might more manifestly appeare, as it did in his returne after twentie yeares, when with most grateful mind he recounted Gods benefits saying (Gen. 32.) With my staffe I passed ouer this Iordan, and now with two troups I doe returne.	scan-pdf
Gn	28:12	He that was in temporal distresse was maruelously comforted spiritually, by seeing a ladder that reached from the earth to heauen; Angels passing vp and downe the same, and the Sonne of God leaning vpon it, as he that reigneth both in heauen and earth, who in particular promised him and his seed that whole land, that he and his seed should be blessed, yea that in His Seed al nations should be blessed, and that he would keep and protect him wheresouer he went.	scan-pdf
Gn	28:18	To erect a stone, and powre oyle vpon it, was no wise superstitious in Iacob. Neither did he learne it of Idolaters: for he abhorred and detested al idololatrical obseruances. But as S. Iustinus Martyr, S. Clement of Alexandria, Origen, Eusebius, and others testifie, idololatrical superstition did rather imitate true religious ceremonies. For the diuel alwayes affecting that honour which he seeth done to God, perswaded those whom he seduced and blinded with errours, to serue him in such manner of external rites, as God was serued... The Church learneth not rites of Idolaters, but they of the Church. Difference in religious, superstitious, and ciuil honour, consisteth in the persons & intentions. As he that kneeleth to God, religiously honoreth God. Kneeling to the sunne, moone, or other false Gods, superstitiously honoureth the diuel, and kneeling to the King ciuilly honoureth the King. Iacob without doubt did al to Gods onlie honour. And that which he did in this place, is now vsed in the Catholike Church.	scan-pdf
Gn	28:20	It can not be vnderstood that Iacob heer vowed or promised only to serue God, as the Soueraigne Lord of al creatures, for to that he was bound, whether he should prosper temporally or no; but that he vowed particular godlie works, to which he was not otherwise obliged. As heer he expresseth two things. First, And this stone, which I haue erected for a title, shal be called the house of God. Wherby he promised the building of a Church, performed at his returne (chap. 35.) Secondly, he added, And of al things which thou shalt giue me I wil offer tithes to thee. And this likewise was of free deuotion. For tithes also in the law of nature were due to Priests, and by inferiour Priests to the chiefe Priest, as Abraham gaue tithes to Melchisedech. And so al his tithes were due to his father, and after his father himselfe was chiefe: yet he promised them to God, that is, to offer them in Sacrifice, and bestow them in other vses pertaining to Gods seruice.	scan-pdf
Ex	7:1	The God of Pharao.] The name of God, which essentially is proper only to the three Diuine Persons of the B. Trinitie, and incommunicable to anie creature (Sap. 14.) is neuertheles by similitude attributed in holie Scripture to other persons. As Iudges, or Princes, are called Gods, for the eminent authoritie and power which they haue from God. So Moyfes was constituted the Iudge and God of Pharao. Likewise Priests are called Gods (Exod. 22. v. 28.) for their sacred function. Prophets also are called videntes, Seers (1. Reg. 9.) Al which titles rightly perteined to Moyfes, being in life Holie, in knowledge a Prophet, in function a Priest, and in power a Prince. In the same sense of participation Saints are called our Mediatours, Aduocates, Redeemers, Deliuerers, and the like.	scan-pdf
Ex	7:3	I wil indurate.] According to our purpose mentioned in the Annotations vpon the 9. chap. to the Romanes, we shal here recite the summe of S. Augustins doctrine (Ser. 88. de tempore) touching the hard question: How God did indurate Pharaoes hart. Zuinglius and Caluin would proue that God not only permitteth, but also commandeth, inclineth, inforceth, and compelleth men to doe that which is sinne: yea that God is the author, internal mouer, & inforcer, that man transgresseth; though they denie that God sinneth. Zuinglius sayth: The diuine power it-self is author of that thing, which to vs is iniustice, but to him in no wise is. Caluin affirmeth that the diuel & the whole band of the wicked can not conceiue, nor endeuour, nor doe anie mischief, but so farre as God permitteth, nay but so far as he commandeth.	scan-pdf
Ex	12:3	The tenth day.] Our Sauiour Christ instituting the Sacrament of the Eucharist after the celebration of the Paschal lambe, whiles they were at supper, the night before his death, therby sufficiently declared, that this old Pasch was a figure, not only of his Passion and Sacrifice on the Crosse, but also of that he then did so solemnly with his Apostles; whom also in that action he made Priests commanding them and their successours to doe the same in commemoration of him, til the end of the world. The preparing of the lambe the tenth day signified our Sauiours comming into Hierusalem, the same tenth day of the first moone, now represented in the Church on Palme-sunday. The killing of the Paschal Lambe and sprinkling of his bloud on the dore postes most specially expressed Christs death on the Crosse. But the eating of the Lambe with vnleauened bread and drinking the cup therto adioyned (Luc. 22. v.17.) was expresly figured the Sacrament in formes of bread and wine. The Lambe immolated in commemoration of the deliuerie of Israel from death most aptly prefigured the Eucharist, which is a perpetual commemoration of mans redemption. S. Cyprian (lib. de vnit. Ecclef.) proueth, that the B. Sacrament must not be giuen to anie out of the Catholike Church. Tertullian, Origen, S. Cyprian, S. Gregorie Nazianzen, S. Hierom, S. Chrysostom, S. Ambrose, and S. Augustin al expound this figure of the Eucharist.	scan-pdf
Ex	6:2	My name Adonai.] Here and in manie other places of holie Scripture in the Hebrew text is that name of God of foure letters, which the Iewes say is ineffable. Yet sure it is that Moyfes heard it pronounced. But the Rabbins that long after put points or vowels to al other words, put none to this. And al then read Adonai in place therof. Certaine late writers haue framed a new word Iehouah: which was scarce heard of before an hundred yeares. Neither ancient Fathers, nor the elder Rabbins, nor later most learned Hebricians neuer mention Iehouah amongst the Names or titles of God.	scan-pdf
Ex	7:11	Iannes and Mambres (2. Tim. 3.) knowen by tradition.	scan-pdf
Gn	32:7	Iustly may one meruel, why Iacob, so often assured by Gods promises, confirmed by his manie blessings, protected in al former dangers, accompanyed the night before with armies of Angels, indued also with al vertues, and namely with perfect charitie (which expelleth feare) was for al this so vehemently affraid. S. Augustin answereth, that he neither distrusted in God, nor did anie vnlawful thing: but did his owne endeauour wisely and confidently, lest by presuming or despayring he should rather haue tempted God then trusted in him. The causes of his feare were in respect of himselfe and his brother. For considering Gods former promises, benefits, & protections, were not to be presumed as absolute signes of his perpetual loue, but conditional, if himselfe perseuered sincerely in Gods seruice; and seeing The iniust man knoweth not whether he be worthie of loue or of hatred, he might doubt, lest by his twentie yeares conuersation among Infidels in Mesopotamia, he had contracted some sinnes, for which God might suffer him to fal into calamitie and affliction. Though reflecting vpon Gods goodnes, he prudently disposed of his people and flocks, and besought God to protect him and his, by prayer qualified with requisite conditions, to wit, with humilitie, not asking for his owne but for Abraham and Isaacs sake, and for Gods owne promise, acknowledging himselfe to be lesse then Gods mercies towards him, with gratitude recounting great benefits receiued, with confidence in that God hath said.	scan-pdf
Gn	32:24	This wrestling with an Angel assuming a bodie in forme of a man was corporal, as the effect shewed in Iacobs sinow shrunke vp, which made him to halt. v. 25 & 31. It was also spiritual, as appeareth by his earnest prayer, vrging and at last obtayning the Angels blessing. S. Lyonif. c.4. ccl. Hier. S. Greg. prefat. in Iob. Theodoret q. 91. in Gen.	scan-pdf
Gn	38:8	By this it appeareth, that in the law of nature, when a maried man died without issue, his brother ought lawfully marie the widow; whose first sonne should be counted and called the sonne and heyre of his vncle dead before. The same was established by the law of Moyses (Deut. 25.) Which being now abrogated, it remaineth in the Churches power to constitute a law in this behalf, and consequently to dispence in the same, so farre as is agreeable with the law of nature.	scan-pdf
Gn	47:22	Let them heare which now liue (faith S. Chrisostom) what great care men had in times past of the Priefts of idols; & let them learne at least to yeald like honour to true Priefts, to whom the ministerie of al diuine offices is committed. For if the AEgyptians in their errours had so great care of Idols, thinking them to be more honoured if their Ministers were respected, how great condemnation doe they deserue, that now diminish that which pertaineth to the prouifion of Priefts? Doe yee not know that the honour pertaineth to God himselfe? Regard not therefore him to whom the honour is exhibited. For it is not for his cause to whom thou doest it, but for his sake whose Priest he is, that of him thou maieft abundantly receiue rewards. Wherfore he said: He that shal doe it to one of these, hath done it for me; & he that receiueth a Prophet in the name of a Prophet, that receiuer is rewarded of a Prophet. Thus S. Chrisostom.	scan-pdf
Gn	47:29	Albeit neither the lack of burial, nor anie crueltie nor contumelie vsed against dead bodies, can annoy the iust, for those that kil mens bodies, can afterwards doe them no more harme: yet it is both a lawful natural desire, and a spiritual comfort and profit, to be buried in special places, where their owne freinds, or holie persons are buried, or where God is more specially serued, Sacrifice and other prayers offered. And so both Iacob and Ioseph desired to rest in the land of Chanaan, where their parents were buried, and where Christ should be borne and redeeme mankind.	scan-pdf
Gn	50:20	This plaine distinction sheweth, that sinne is wholly of the sinner; and that God hath no part therin, but turneth it to good. For those things which Iosephs brethren did against him, were occasions of his aduancement in AEgypt, through the omnipotent wisdome of God. Whose propertie is, out of euerie euil to draw good.	scan-pdf
Gn	50:25	For the same reasons Ioseph would be finally buried in Chanaan, for which Iacob desired to be there buried (chap. 47.) but Ioseph would not presently be caried thither, lest it might haue giuen offence to the AEgyptians, or at least haue diminished their fauour towards his brethren: & withal he would confirme his brethren in their hope of returning, seeing he was content, that his bodie should expect in AEgypt, til the whole Nation should returne into Chanaan.	scan-pdf
Ex	24:8	This is the blood of the covenant.] Our Saviour in the institution of the Eucharist, by using the same words, applying them to himself, This is my blood of the new Testament, signifieth that he fulfilled this figure at his last supper. Which proveth both a Sacrifice of blood then offered by him, as this blood of the old Testament was already shed, when Moses pronounced those words; and the real presence of Christs blood. For els, if it were but wine, it were not better in substance then the figure, which was real blood.	scan-pdf
Ex	25:10	If Images were unlawful, God would not have commanded to make Cherubims. (Nic. 2.)	scan-pdf
Ex	25:30	For the perpetual use and sanctitie of these loaves, which none might eat but such as were pure (1. Reg. 21.) they prefigured the holy Eucharist. S. Hier. in Tit. 1. S. Damascen de ortho. li. 4. c. 14. S. Cyril. catech. 4. And consequently Christ is really present in the B. Sacrament. For if there were bread in substance, it should not excel the figure.	scan-pdf
Ex	32:4	A molten calfe.] No other reason can be imagined, why the people falling to Idolatrie, required the image of a calfe, but for that they thought the blacke calfe, called Apis or Serapis, whom they saw the Aegyptians esteemed most of al their Gods, to be the chiefe God. So they ment not to worship our Lord, the true God, in that image, as Caluin would haue it, but the very calfe whose image it was. This appeareth also Deut. 31. v. 18. and Psal. 105. v. 21. They forgot God, which saued them.	scan-pdf
Ex	32:11	Moyses besought.] Albeit Moyfes with most humble submission prayed for the people, which God so accepted, that he was therby pacified, yet Caluin here condemneth him of arrogancie. Much otherwise S. Hierom commending his feruent charitie, doubteth not to say: The seruants prayers hindred Gods power, because God himselfe saying, suffer me, that my furie may be angrie against them, sheweth his diuine prouidence to be such, as he might be staied from doing that which he threatened.	scan-pdf
Ex	32:13	Remember Abraham.] It much troubled Caluin, that for obtaining pardon for the people, the Patriarchs are mentioned, for whose sake and merits, mercie and protection was promised by God (Gen. 18. 12. 26.) And it is a vaine euasion to say: God shewed his mercie for his promise sake only; for he promised the same for their merits, as appeareth in the places alleaged: Though al merits proceeded from Gods grace, first giuen without merits.	scan-pdf
Ex	33:4	God would not in this passage worke such miracles, as he did, bringing them forth of AEgypt. So it is a commination because they were stubborne and stiffe-necked.	scan-pdf
Lv	8:6	Offered Aaron.] By this manner of taking, offering, and consecrating Aaron High-Priest, S. Paul sheweth that none may chalenge to themselues, nor presume to exercise priestlie offices, or anie authoritie in spiritual causes, but such as be orderly called therto. Yea that Christ himselfe would not haue exercised this function, but that he was also called of God vnto it. And both he and they were ordained and consecrated by a peculiar Sacrament, to wit, by certaine determinate external ceremonies and rites, signifying grace giuen them by God, for the due performing of their function. They were taken from the common state of men, purified by certaine washings and sacrifice for sinne, afterwards inuested with holie and precious garments, and finally, consecrated in solemne manner with holie ointment.	scan-pdf
Lv	11:4	Vncleane you shal repute it.] In the first age of the world, before Noes floud, and so forward by tradition; and after by the written Law, some liuing creatures were reputed vncleane, and forbid to be eaten or offered in sacrifice. Not as euil of themselues, for euerie creature of God is good, by nature and creation: but this distinction and prohibition was made in the old Testament, for iust causes, as the ancient fathers note specially three. First, for instruction of the people much inclined to idolatrie. Secondly, God commanded this obseruance to exercise his people in obedience. For obseruation of this law old Eleazarus, and the seuen brethren with their mother, did giue their liues, rather then they would eate swines flesh, and for the same are glorious Martyrs. Thirdly, and most specially these obseruations were commanded for signification of vertues to be embraced, and of vices or sinnes to be auoided. Such beasts therfore were holden for cleane, as diuide the hoofe, and ruminate, signifying discretion betwixt good and euil; and diligent meditation of Gods law.	scan-pdf
Lv	12:0	The most pure Virgin Mother was not subiect to this law. For she conceiued not by the seed of man, yet obserued the custome of other women (Luc. 2. 22.) Christ also would be baptized by S. Iohn Baptist (Mat. 3.) to giue example of humilitie. S. Cyril. li. 8. in Levit. S. Bernard. Ser. 3. de Purific.	scan-pdf
Lv	13:0	It pertained to the Priests to discerne of leprosie, in figure of Priestes authoritie to bind and loose sinnes in the new Testament. S. Chrysost. li. 3. de Sacerdotio.	scan-pdf
Lv	18:6	Next of his bloud.] Mariage is forbid first and most strictly by the law of nature, in al degrees in the right line ascending and decending, both in consanguinitie and affinitie. In the right line God himselfe (who onlie can) neuer dispensed. Secondarily, the first collateral degree in consanguinitie, that is, between brother and sister, is also vnlawful by the law of nature, except in the beginning of the world. But besides the right line, & the first collateral degree in consanguinitie, no other collateral degrees are prohibited by the law of nature, but by positiue only. Wherfore seeing these degrees were not forbid by the law of nature but by positiue only, and that both ceremonial & iudicial lawes of the old Testament ceased in the New, it resteth proued that the same bind not Christians, but as they are renewed and established by the Church.	scan-pdf
Lv	23:2	The festiuities.] As other lawes written by Moyses are partly moral, pertaining to the law of nature, partly ceremonial, which may be altered: so this law of festiuities is partly moral, for that al men are bound to keep some festiual dayes in honour of God, partly ceremonial. But these particular feasts and times are abrogated by Christ, whom they prefigured. In places wherof the next day (which we cal sunday) is made a perpetual holie day, by authoritie of the Church, and called dies Dominica, our Lords day (Apoc. 1.) And this change the Protestants confesse to be lawful, though we haue no other expresse scripture but only tradition. The same reason and authoritie doe also warrant the change of other feasts, and institution of new, in honour of God, our Sauiour Iesus Christ, his Mother, and other Saints.	scan-pdf
Lv	27:26	The first-borne.] God here forbiddeth to vow the first-borne, and giueth the reason, for that they are the Lordes, shewing that those things wherto we are already bound, are not properly matter of vow. But a vow properly is a religious promise voluntarily made to God, of a good thing, vnto which we were not bound. And that the same is verie grateful to God, appeareth not only in this chapter, but also in the law of nature. Gen. 28. Iacob vowed, and God accepted therof. Innumerable most learned and most godlie fathers, haue euer from Christs time both taught and practised religious vowes, of obedience to superiors, and of perpetual chastitie, and voluntarie pouertie.	scan-pdf
Nm	3:39	Twentie two thousand.] Immediately before were numbered of Gersonites 7500, of Caathites 8600, and of Merarites 6400, which make in al 22100. Why then are 300 left out of the total summe? Some suppose that the first borne of the Leuites were iust 300, and therfore so manie supplying only their owne places, there remained iust twentie two thousand to supplie the places of the first borne of other Israelites. Howfoeuer this doubt be solued, sure it is, by S. Hieroms iudgement, that these numbers are mysticall. And the iust number of 22 thousand Leuites may signifie (faith Origen homil. 4. in Num.) perfection, required in those that are designed to the particular seruice of God.	scan-pdf
Nm	5:7	Shal confesse their sinne.] General confession (such as Protestants make) sufficed not here for purging sinnes; but whosoeuer transgressed anie of Gods commandements, were bound by this diuine positiue law, to confesse expressly and distinctly their sinne, which in particular they had committed. Also to make restitution, if wrong were done to anie other. And for further satisfaction to God they must offer sacrifice. Al which did plainly prefigure the necessitie of particular confession of sinnes, and satisfaction, in the Sacrament of Penance, instituted by Christ. (Ioan. 20.)	scan-pdf
Nm	6:2	Wil consecrate themselues.] To such as of their owne accord would bind themselves by vow to certaine things not commanded, God prescribeth a Rule containing three special obseruations; not to drinke wine; not to cut their haire; and not to touch a dead corps. He calleth the professed Nazareites, that is segregated from the ordinarie state of people. Now what doe Nazareites signifie (faith S. Gregorie li. 33. c. 25. Moral.) but those that abstaine and containe voluntarily from things otherwise lawful? As from eating flesh, from Mariage, from proprietie in worldlie goods, and the like.	scan-pdf
Nm	6:27	When the Priest vttereth the words God giueth the effect.	scan-pdf
Nm	16:2	Rose against Moyses.] By this most famous Schisme and terrible punishment therof, al are warned to keepe order, vnitie, and peace within the Church of God; and in no wise to communicate with heretikes or schismatikes in the act of heresie or schisme. For as S. Ignatius wel noteth (Epist. 3. ad Magnesianos), Core Dathan and Abiron impugned not directly the law, but resisted Moyfes and Aaron: Yet were they and manie thousands with them, seuerely punished for their conspiracie. S. Cyprian (lib. 1. Epist. 6.) obserueth the same, saying: Core Dathan and Abiron acknowledged the same God with Aaron and Moyfes, liuing vnder the same law and religion, yet because they tooke vpon them to sacrifice against Gods ordinance, they were forthwith punished by God for their vnlawful attempts.	scan-pdf
Nm	16:45	This multitude did only in words fauour schismatikes, what iudgement then remaineth to those which in external acts participate with heretikes?	scan-pdf
Gn	35:2	Cast away the strange Gods.] Iacob preparing to performe his vow of building a house and altar to God, first extirpateth al Idolatrie from amongst his people; and then by Sacrifice appeaseth Gods wrath, prouoked howfoeuer, and specially by Simeon and Leui killing the Sichemites. Duely considering that what people or perfon desireth Gods protection and blessings, must first be pure in Religion, and clensed from sinnes: Quivers nulla nocebis acuersitas, si nulla ei dominetur iniquitas; because no aduersitie shal hurt him, if no iniquitie haue dominion ouer him.	scan-pdf
Gn	35:10	Called him Israel.] As the Patriarch now performeth his vow to God, God fulfilleth his promise, giuing him a new name. For Iacob a supplanter, signifieth special prerogatiues him with the name of Israel. That is, One that seeth and contemplateth God, as most ancient writers expound it. Also A prince, or valiant with God, as S. Hierome sheweth Tradit. Heb. For Isra in Hebrew signifieth To dominier, or rule ouer, and El signifieth God. And so this name giuen to him testifieth that he, by Gods guift and grace, was valiant euen against an Angel, representing God, much more against men, and other aduersaries.	scan-pdf
