book	chapter	verse	latin_incipit	english_translation
Dt	32	22		A fire is kindled in my wrath, and shall burn even to the lowest hell. Lapide on the fires of hell: (1) this fire already exists, prepared from the beginning of the world (Matt. 25:41); (2) it is kindled by the 'wrath' of God—His tranquil and rational will to punish the impious in a terrible and extraordinary manner; (3) it burns to the lowest hell—not only consuming the earth at the Last Judgement, but burning reprobate souls eternally. He cites St. Prosper's description of hell: 'Groaning unceasing, torment eternal, supreme pain; the purifying sense tortures souls without consuming them; it punishes bodies without destroying them; the fire assigned to them does not extinguish life, so that remaining in a life fit only for suffering, the punishment endures eternally.'
Dt	32	35		Revenge is mine, and I will repay them in due time, that their foot may slide: the day of destruction is at hand, and the time makes haste to come.  'Revenge is mine' (mihi ultio) is cited by St. Paul (Rom. 12:19) and the Epistle to the Hebrews (10:30). Lapide: God's punitive justice is absolute sovereign right. Men must not avenge themselves but leave vengeance to God, Who will repay in His own time with perfect justice.
Dt	32	39		See ye that I alone am, and there is no other God besides me: I will kill and I will make to live: I will strike and I will heal, and there is none that can deliver out of my hand.  Lapide: This solemn self-declaration of God affirms: (1) His absolute unity and uniqueness; (2) His sovereign dominion over life and death; (3) His absolute power, from which none can escape. All things—life, death, health, sickness—are in His hands. This is the 'Ego sum' of God's absolute supremacy over all created powers.
Dt	32	43		Praise his people, ye nations; for he will revenge the blood of his servants, and will render vengeance to their adversaries, and will be merciful to the land of his people. The doxology of the Canticle: the nations are called to praise God's people, for God avenges the martyrs' blood and shows mercy to His land. Lapide (citing Theodoret, q. 42 and Paul at Rom. 11:15): mystically this promises the Gentiles' vocation to praise God through Christ, and Israel's future restoration.
Dt	33	1		And this is the blessing wherewith Moses the man of God blessed the children of Israel, before his death.  Moses 'the man of God'—Lapide: this is Moses's sepulchral title and eulogy, embracing all else: friend of God, prophet, lawgiver, doctor, and prince of God's people. 'Great is the dignity of being a servant of the Lord of lords,' citing Ambrose: 'Religious servitude subject to God's word is far better than the freedom of the world.'
Dt	33	2		The Lord came from Sinai, and from Seir he rose up to us; he appeared from mount Pharan, and with him thousands of saints. Lapide explains three theophanies of the Exodus: (1) God gave the Law at Sinai; (2) at Seir (circumambulating Edom) He raised the brazen serpent (Num. 21), type of the Cross; (3) at Pharan He filled the seventy elders with His Spirit, type of Pentecost and the seventy disciples. St. Augustine: Sinai = temptation (of Christ's Passion); Seir = sinners (Gentiles illuminated by Christ); Pharan = fruitful Church of saints.
Dt	33	3		He hath loved the people, all the saints are in his hand: and they that approach to his feet, shall receive of his doctrine. The saints are 'in God's hand'—utterly dependent on and protected by Him. Those who draw near to God's feet (His humble, lowly presence) receive of His doctrine. Lapide applies this to the disciples of Christ, who sat at His feet to learn.
Dt	33	4		Moses commanded us a law, the inheritance of the multitude of Jacob. The Law is an inheritance—not a burden but a patrimony. Lapide: as an inheritance, it is to be treasured and handed on; its custodians are the Levitical priests in the Old Law, and in the New, the teaching Church.
Dt	33	6		Let Ruben live, and not die, and be few in number. Moses's blessing on Ruben: preservation despite diminishment. Lapide notes that Ruben lost the birthright through sin (Gen. 35:22) but is not excluded from the covenant. The blessing reflects God's mercy to the penitent.
Dt	33	7		Hear, O Lord, the voice of Juda, and bring him to his people. Juda's blessing: God hears his voice and leads him back to his people. Lapide: Juda is the kingly tribe from which Christ the eternal King is born; the blessing looks forward to the sceptre of David and ultimately to the Messiah.
Dt	33	8		To Levi also he said: Thy perfection and thy doctrine to thy holy man, whom thou hast proved in the temptation, and judged at the waters of contradiction. Levi's blessing recalls the test of Massah and Meribah. Lapide: 'Thy perfection and thy doctrine' (Thummim and Urim) are the instruments of priestly oracular discernment. The Levitical priesthood is ordained to guard and transmit the Law, offer sacrifice, and bless the people.
Dt	33	12		To Benjamin he said: The best beloved of the Lord shall dwell confidently in him: as in a bride chamber shall he dwell all the day long, and between his shoulders shall he rest. Benjamin's portion was Jerusalem, where the Temple was built. Lapide: 'between his shoulders' = on the heights of the Temple mount; and mystically, in the bosom of the Lord, in the repose of contemplation.
Dt	33	13		To Joseph also he said: Of the blessing of the Lord is his land, of the fruits of heaven, and of the dew, and of the deep that lieth beneath. Joseph's twofold tribe (Ephraim and Manasses) received the most abundant blessing of all—heaven's fruits, dew, subterranean waters, sun, moon, ancient mountains. This signified the pre-eminence of Joseph among the patriarchs, type of Christ sold by His brethren, exalted to save them.
Dt	33	26		There is no other God like the God of the righteous: he that rideth upon heaven is thy helper. The blessing of Israel ends with a doxology: God alone is incomparable; He rides upon the heavens as their ruler; He is the helper and shield of His people. Lapide: this verse affirms the absolute transcendence of God over all creation.
Dt	33	29		Blessed art thou, Israel: who is like to thee, O people, that art saved by the Lord, the shield of thy help, and the sword of thy glory? Thine enemies shall deny thee, and thou shalt tread upon their necks.  Moses's final beatitude upon Israel: saved by the Lord, with God as shield and sword of glory. 'Thine enemies shall deny thee' (Hebrew: shall lie to thee)—the defeated shall feign submission. Lapide: spiritually, all the enemies of the Church shall ultimately bow before her; Christ is Israel's eternal glory.
Dt	34	1		And Moses went up from the plains of Moab upon mount Nebo, to the top of Phasga over against Jericho: and the Lord shewed him all the land of Galaad as far as Dan. Moses ascends Mount Nebo to see the Promised Land he cannot enter—a profound typology. Lapide (following Rupert and Rabanus): Moses dying at the entrance to Canaan signifies the passing of the Mosaic Law at the advent of Christ; Josue (= Jesus) leads the people into the inheritance that the Law could only show from afar.
Dt	34	5		And Moses the servant of the Lord died there in the land of Moab by the commandment of the Lord.  Lapide on Moses's death: Josephus (Ant. IV ult.) records that Moses was suddenly surrounded by a cloud and taken away; the historian hesitated to write that he died, fearing that, on account of his surpassing virtue, men would say he was assumed by God. God Himself took Moses's soul—for his body showed no sign of decay: 'his eyes were not dim, nor were his teeth worn' (v. 7). The Septuagint and Chaldaean render: 'Moses died by the word (mouth) of the Lord.'
Dt	34	6		And he buried him in the valley of the land of Moab over against Phogor: and no man hath known of his sepulchre until this day.  God buried Moses through the ministry of angels, Michael contending with the devil over the body (Jude 1:9). Lapide cites Oecumenius: the devil accused Moses of being unworthy of burial because he had slain the Egyptian and buried him in the sand; Michael refused to revile the devil, but said only: 'The Lord rebuke thee.' The concealment of Moses's tomb served two purposes: (1) to honour so great a man by angelic burial in a place hidden from men; (2) to prevent the Hebrews, prone to idolatry, from worshipping his body. Lapide draws the conclusion: God Himself honoured the relics of Moses by hiding them from profane use, teaching us how we ought to venerate the relics of the saints.
Dt	34	7		Moses was a hundred and twenty years old when he died: his eye was not dim, nor were his teeth moved. Moses at 120 died without natural decay—his faculties intact. Lapide: God removed his soul directly; there was no sickness, no aging weakness, but only the divine command and instant death. His 120 years were divided into three parts of 40: youth in Egypt's court, exile in Midian, and leadership of Israel.
Dt	34	9		And Josue the son of Nun was filled with the spirit of wisdom, because Moses had laid his hands upon him. The laying on of hands transmits the spirit of wisdom and governance—a type of apostolic succession. As Moses conferred his spirit on Josue, Christ conferred His Spirit on the Apostles, and they in turn on their successors through the imposition of hands.
Dt	34	10		And there arose no more a prophet in Israel like unto Moses, whom the Lord knew face to face.  Lapide: No prophet like Moses arose until Christ—the Prophet like Moses (ch. 18:15), but incomparably greater. Moses spoke with God face to face as a servant with a master; Christ is the very Word of God, knowing the Father as only the Son can know Him (Matt. 11:27). The closing eulogy of Moses (vv. 10–12) thus opens onto the fulfilment of the promise: the greater Prophet, the Christ, is coming.
Dt	34	12		In all the signs and wonders, which the Lord sent by him to do in the land of Egypt to Pharao and to all his servants, and to all his land, and all the mighty hand, and great miracles, which Moses did before all Israel. Moses's unique greatness is attested by his miracles—the plagues of Egypt, the parting of the Red Sea, the giving of the Law, the forty years of Providence in the desert. Yet all these point forward to Christ, of Whom Moses said: 'Him shall you hear.' The Book of Deuteronomy ends as it began—with the authority of Moses as the great Lawgiver whose every word directs Israel to the greater Prophet yet to come.
Dt	20	1		When thou goest out to battle against thy enemies, and seest horsemen and chariots, and the numbers of the enemy's army greater than thine, thou shalt not fear them: because the Lord thy God is with thee. The laws of holy war: courage in battle comes from trust in God, not in numbers. The priest addresses the host before battle (v. 2), reminding them that God fights for them. Lapide: 'They trust in chariots, and they in horses; but we will call upon the name of the Lord our God' (Ps. 19:8).
Dt	24	1		If a man take a wife, and she find not favour in his eyes, he shall write a bill of divorce, and shall give it in her hand, and send her out of his house. Moses permitted the bill of divorce because of the hardness of the people's hearts, as Christ teaches (Matt. 19:8). Lapide: This Mosaic dispensation is entirely abrogated by Christ, Who restored the original law of the indissolubility of marriage (Gen. 2:24): 'What God hath joined together, let no man put asunder.'
Dt	6	13		Thou shalt fear the Lord thy God, and shalt serve him only, and thou shalt swear by his name. Lapide: The three acts of divine latria are enumerated: fear (interior reverence and awe before God's majesty), service (external worship and sacrifice), and the oath (swearing by God's name, which is the highest acknowledgment of His omniscience and sovereign authority). These three summarize the whole of religion.
Dt	32	50		And die in the mountain thou goest up, and be gathered to thy people, as Aaron thy brother died in mount Hor, and was gathered to his people.  The deaths of Moses and Aaron on the mountains—both excluded from the Promised Land because of the sin at the waters of Contradiction (Num. 20)—show that God punishes even His greatest servants when they fail Him before the people. Yet both died holy deaths, gathered to their people. Lapide on the mount as a place of transition: 'Let us with Moses often ascend Mount Abarim, and contemplate our passing from this life to the other, what house awaits us, what place, what citizens, what eternity.'
